registrar_id,hostname,ip,timestamp
3685,,2603:300f:1f01:b500:381c:84a5:286f:93da,2016-11-02 11:37:23.903
3685,,2603:300f:1f01:b500:381c:84a5:286f:93da,2016-11-02 11:37:24.883
3685,,2603:300f:1f01:b500:381c:84a5:286f:93da,2016-11-02 11:37:32.068
3685,,2603:300f:1f01:b500:381c:84a5:286f:93da,2016-11-02 11:37:33.236
3685,,2603:300f:1f01:b500:381c:84a5:286f:93da,2016-11-02 11:50:04.592
3685,,2603:300f:1f01:b500:381c:84a5:286f:93da,2016-11-02 11:50:30.807
3685,,2603:300f:1f01:b500:381c:84a5:286f:93da,2016-11-02 11:50:37.479
3685,,2603:300f:1f01:b500:381c:84a5:286f:93da,2016-11-02 11:51:59.388
3685,,2602:306:bc05:a0a0:e4d9:c6c9:2e01:7a86,2016-11-04 12:17:38.029
611,96-92-194-253-static.hfc.comcastbusiness.net.,96.92.194.253,2016-10-31 14:02:37.677
611,96-92-194-253-static.hfc.comcastbusiness.net.,2601:245:d000:79a7:bdf0:7295:6fdf:ab93,2016-10-31 16:40:01.294
611,96-92-194-253-static.hfc.comcastbusiness.net.,2601:245:d000:79a7:d58c:9984:8561:36de,2016-10-31 19:42:28.613
611,96-92-194-253-static.hfc.comcastbusiness.net.,2601:245:d000:79a7:d58c:9984:8561:36de,2016-10-31 19:42:52.716
611,96-92-194-253-static.hfc.comcastbusiness.net.,2601:245:d000:79a7:d58c:9984:8561:36de,2016-10-31 19:42:53.818
611,96-92-194-253-static.hfc.comcastbusiness.net.,2601:245:d000:79a7:bdf0:7295:6fdf:ab93,2016-11-01 11:55:40.794
611,96-92-194-253-static.hfc.comcastbusiness.net.,2601:245:d000:79a7:bdf0:7295:6fdf:ab93,2016-11-01 11:55:41.755
611,96-92-194-253-static.hfc.comcastbusiness.net.,2601:245:d000:79a7:bdf0:7295:6fdf:ab93,2016-11-01 11:55:51.605
611,96-92-194-253-static.hfc.comcastbusiness.net.,2601:245:d000:79a7:bdf0:7295:6fdf:ab93,2016-11-01 15:05:10.344
611,96-92-194-253-static.hfc.comcastbusiness.net.,2601:245:d000:79a7:bdf0:7295:6fdf:ab93,2016-11-01 15:05:09.512
611,96-92-194-253-static.hfc.comcastbusiness.net.,76.29.114.50,2016-11-02 11:55:04.798
611,96-92-194-253-static.hfc.comcastbusiness.net.,76.29.114.50,2016-11-02 11:55:04.981
611,96-92-194-253-static.hfc.comcastbusiness.net.,2601:245:d000:79a7:6981:e8f8:d37c:b8e3,2016-11-02 22:45:07.201
611,96-92-194-253-static.hfc.comcastbusiness.net.,2601:245:d000:79a7:6981:e8f8:d37c:b8e3,2016-11-02 22:45:08.168
611,96-92-194-253-static.hfc.comcastbusiness.net.,2601:245:d000:79a7:19d2:194:6475:459c,2016-11-03 21:52:33.811
7560,75-134-144-21.dhcp.roch.mn.charter.com.,75.134.144.21,2016-10-31 16:38:07.958
7560,75-134-144-21.dhcp.roch.mn.charter.com.,75.134.144.21,2016-11-01 17:31:17.366
7560,75-134-144-21.dhcp.roch.mn.charter.com.,75.134.144.21,2016-11-01 17:31:24.278
7560,75-134-144-21.dhcp.roch.mn.charter.com.,75.134.144.21,2016-11-01 17:31:54.908
7560,75-134-144-21.dhcp.roch.mn.charter.com.,107.77.209.41,2016-11-02 12:15:47.451
7560,75-134-144-21.dhcp.roch.mn.charter.com.,107.77.209.41,2016-11-02 12:15:48.349
3621,,2603:3005:401:1500:fcd6:c52a:bf4f:e9de,2016-11-02 12:25:58.578
3621,,2603:3005:401:1500:fcd6:c52a:bf4f:e9de,2016-11-02 12:26:45.579
3621,,2603:3005:401:1500:fcd6:c52a:bf4f:e9de,2016-11-02 12:27:17.881
6960,24-196-65-76.static.mdsn.wi.charter.com.,24.196.65.76,2016-10-31 15:10:33.834
6960,24-196-65-76.static.mdsn.wi.charter.com.,24.196.65.75,2016-10-31 16:48:26.419
6960,24-196-65-76.static.mdsn.wi.charter.com.,216.180.221.41,2016-11-02 12:29:41.619
6960,24-196-65-76.static.mdsn.wi.charter.com.,216.180.221.41,2016-11-02 12:31:15.181
6960,24-196-65-76.static.mdsn.wi.charter.com.,216.180.221.41,2016-11-02 12:31:20.661
6960,24-196-65-76.static.mdsn.wi.charter.com.,204.147.2.12,2016-11-02 14:01:57.857
6960,24-196-65-76.static.mdsn.wi.charter.com.,204.147.2.12,2016-11-02 16:27:49.468
6960,24-196-65-76.static.mdsn.wi.charter.com.,204.147.2.12,2016-11-02 16:54:15.489
6960,24-196-65-76.static.mdsn.wi.charter.com.,24.196.65.75,2016-11-02 20:49:42.138
151,,12.217.40.153,2016-11-02 13:02:13.575
214,dialup-1-34.livingston.net.,8.2.209.39,2016-11-02 13:06:29.722
214,dialup-1-34.livingston.net.,8.2.209.39,2016-11-02 13:06:30.313
4303,,24.213.97.198,2016-11-02 13:05:12.751
4303,,24.213.97.198,2016-11-02 13:05:14.878
4303,,24.213.97.198,2016-11-02 13:07:31.815
4303,,24.213.97.198,2016-11-02 13:07:34.054
4303,,24.213.97.198,2016-11-02 13:10:50.604
4303,,24.213.97.198,2016-11-02 13:13:12.349
684,ACEGROUP-MI-WUG.acecomgroup.com.,209.165.254.5,2016-11-02 13:12:57.407
684,ACEGROUP-MI-WUG.acecomgroup.com.,209.165.254.5,2016-11-02 13:12:57.598
1082,165-234-250-10.state.nd.us.,165.234.250.10,2016-11-02 13:14:06.234
1082,165-234-250-10.state.nd.us.,165.234.250.10,2016-11-02 13:14:07.384
1082,165-234-250-10.state.nd.us.,165.234.250.10,2016-11-02 13:14:07.419
1082,165-234-250-10.state.nd.us.,165.234.250.10,2016-11-02 13:14:07.514
2034,209-142-163-202.stat.centurytel.net.,209.142.163.202,2016-11-02 13:15:28.595
2034,209-142-163-202.stat.centurytel.net.,209.142.163.202,2016-11-02 13:15:33.575
2593,,216.226.180.36,2016-10-31 20:33:50.822
2593,,216.226.180.43,2016-11-01 13:14:02.434
2593,,216.226.180.36,2016-11-02 13:16:49.353
2593,,216.226.180.36,2016-11-02 13:16:54.874
5085,104-3-84-83.lightspeed.jcsnms.sbcglobal.net.,104.3.84.83,2016-10-31 16:31:35.832
5085,104-3-84-83.lightspeed.jcsnms.sbcglobal.net.,104.3.84.83,2016-10-31 16:31:44.282
5085,104-3-84-83.lightspeed.jcsnms.sbcglobal.net.,104.3.84.83,2016-10-31 16:31:55.057
5085,104-3-84-83.lightspeed.jcsnms.sbcglobal.net.,104.3.84.83,2016-10-31 16:31:55.506
5085,104-3-84-83.lightspeed.jcsnms.sbcglobal.net.,104.3.84.83,2016-11-02 13:18:09.386
5085,104-3-84-83.lightspeed.jcsnms.sbcglobal.net.,104.3.84.83,2016-11-02 13:34:50.088
5085,104-3-84-83.lightspeed.jcsnms.sbcglobal.net.,104.3.84.83,2016-11-02 13:35:05.684
5085,104-3-84-83.lightspeed.jcsnms.sbcglobal.net.,104.3.84.83,2016-11-02 13:35:06.008
319,,216.226.180.38,2016-11-01 13:50:13.770
319,,216.226.180.38,2016-11-02 13:36:23.437
5472,,2600:1000:b02d:f0c9:3992:e3e8:a088:400a,2016-10-31 15:11:44.635
5472,,2600:1000:b02d:f0c9:3992:e3e8:a088:400a,2016-10-31 15:11:44.916
5472,,173.166.34.1,2016-10-31 22:26:56.299
5472,,173.166.34.1,2016-10-31 22:27:44.019
5472,,173.166.34.1,2016-10-31 22:27:45.074
5472,,173.166.34.1,2016-11-02 13:40:18.313
3253,amh-bb-dynamic-pppoe7-32.dsl.airstreamcomm.net.,69.4.122.32,2016-10-31 15:11:52.775
3253,amh-bb-dynamic-pppoe7-32.dsl.airstreamcomm.net.,69.4.122.32,2016-10-31 15:31:06.572
3253,amh-bb-dynamic-pppoe7-32.dsl.airstreamcomm.net.,69.4.122.32,2016-10-31 15:32:49.527
3253,amh-bb-dynamic-pppoe7-32.dsl.airstreamcomm.net.,69.4.122.32,2016-10-31 15:32:53.382
3253,amh-bb-dynamic-pppoe7-32.dsl.airstreamcomm.net.,69.4.122.32,2016-10-31 15:34:59.054
3253,amh-bb-dynamic-pppoe7-32.dsl.airstreamcomm.net.,69.4.122.32,2016-10-31 15:35:03.018
3253,amh-bb-dynamic-pppoe7-32.dsl.airstreamcomm.net.,69.4.122.32,2016-10-31 15:35:03.066
3253,amh-bb-dynamic-pppoe7-32.dsl.airstreamcomm.net.,69.4.122.32,2016-10-31 15:46:06.867
3253,amh-bb-dynamic-pppoe7-32.dsl.airstreamcomm.net.,69.4.122.32,2016-11-02 13:45:17.436
580,,165.189.255.43,2016-10-31 20:26:16.669
580,,213.254.241.7,2016-10-31 20:32:06.232
580,,165.189.255.34,2016-10-31 20:34:00.846
580,,4.79.123.0,2016-11-02 13:45:55.492
2763,google-proxy-66-249-80-4.google.com.,66.249.80.4,2016-10-31 14:12:43.711
2763,google-proxy-66-249-80-4.google.com.,66.102.8.196,2016-10-31 21:21:23.389
2763,google-proxy-66-249-80-4.google.com.,66.102.8.196,2016-11-01 12:39:18.148
2763,google-proxy-66-249-80-4.google.com.,66.102.8.200,2016-11-01 21:12:50.296
2763,google-proxy-66-249-80-4.google.com.,66.249.88.151,2016-11-02 13:55:06.869
2763,google-proxy-66-249-80-4.google.com.,66.249.88.151,2016-11-04 17:52:38.102
9865,,8.20.190.214,2016-10-31 18:43:56.404
9865,,8.20.190.214,2016-10-31 21:32:12.188
9865,,8.20.190.214,2016-11-01 13:04:50.592
9865,,8.20.190.214,2016-11-02 13:57:18.333
9053,,2600:1002:b11a:df7:4470:6adc:4286:f77,2016-10-31 13:25:00.244
9053,,2600:1002:b11a:df7:4470:6adc:4286:f77,2016-10-31 13:25:05.013
9053,,2600:1002:b10f:af60:f155:c3db:1d95:1f21,2016-11-02 14:12:46.669
1899,67-212-208through223-152.pfnllc.net.,67.212.218.152,2016-10-31 15:18:50.491
1899,67-212-208through223-152.pfnllc.net.,67.212.218.152,2016-10-31 15:18:50.490
1899,67-212-208through223-152.pfnllc.net.,67.212.218.152,2016-10-31 15:46:10.678
1899,67-212-208through223-152.pfnllc.net.,67.212.218.152,2016-10-31 15:47:50.394
1899,67-212-208through223-152.pfnllc.net.,67.212.218.152,2016-11-02 14:16:25.584
9914,24-180-245-59.static.bycy.mi.charter.com.,24.180.245.59,2016-10-31 13:53:58.123
9914,24-180-245-59.static.bycy.mi.charter.com.,24.180.245.59,2016-10-31 13:53:58.575
9914,24-180-245-59.static.bycy.mi.charter.com.,24.180.245.59,2016-10-31 14:44:02.683
9914,24-180-245-59.static.bycy.mi.charter.com.,24.180.245.59,2016-10-31 14:44:21.504
9914,24-180-245-59.static.bycy.mi.charter.com.,24.180.245.59,2016-10-31 14:44:22.432
9914,24-180-245-59.static.bycy.mi.charter.com.,24.180.245.59,2016-10-31 15:53:08.148
9914,24-180-245-59.static.bycy.mi.charter.com.,24.180.245.59,2016-10-31 18:03:40.659
9914,24-180-245-59.static.bycy.mi.charter.com.,24.180.245.59,2016-10-31 18:03:44.892
9914,24-180-245-59.static.bycy.mi.charter.com.,24.180.245.59,2016-11-02 14:17:41.891
8580,72.9.115.100.ctitech.com.,72.9.115.100,2016-10-31 23:07:11.154
8580,72.9.115.100.ctitech.com.,72.9.115.100,2016-10-31 23:07:11.879
8580,72.9.115.100.ctitech.com.,72.9.115.100,2016-10-31 23:07:45.967
8580,72.9.115.100.ctitech.com.,72.9.115.100,2016-10-31 23:07:46.972
8580,72.9.115.100.ctitech.com.,72.9.115.193,2016-10-31 23:10:32.752
8580,72.9.115.100.ctitech.com.,72.9.115.193,2016-10-31 23:11:16.545
8580,72.9.115.100.ctitech.com.,72.9.115.100,2016-10-31 23:12:19.932
8580,72.9.115.100.ctitech.com.,72.9.115.100,2016-10-31 23:12:24.006
8580,72.9.115.100.ctitech.com.,72.9.115.100,2016-10-31 23:12:24.642
8580,72.9.115.100.ctitech.com.,107.77.206.196,2016-10-31 23:17:29.729
8580,72.9.115.100.ctitech.com.,72.9.112.104,2016-11-01 00:19:05.844
8580,72.9.115.100.ctitech.com.,72.9.112.104,2016-11-01 00:19:14.349
8580,72.9.115.100.ctitech.com.,72.9.112.104,2016-11-01 00:23:43.758
8580,72.9.115.100.ctitech.com.,72.9.115.100,2016-11-01 13:33:14.641
8580,72.9.115.100.ctitech.com.,72.9.115.100,2016-11-01 13:33:15.463
8580,72.9.115.100.ctitech.com.,72.9.112.104,2016-11-01 18:30:11.666
8580,72.9.115.100.ctitech.com.,72.9.112.70,2016-11-02 13:11:49.085
8580,72.9.115.100.ctitech.com.,72.9.112.70,2016-11-02 13:11:49.453
8580,72.9.115.100.ctitech.com.,72.9.112.70,2016-11-02 13:11:49.869
8580,72.9.115.100.ctitech.com.,72.9.112.104,2016-11-02 14:12:42.539
8580,72.9.115.100.ctitech.com.,72.9.112.104,2016-11-02 14:12:47.630
8580,72.9.115.100.ctitech.com.,72.9.112.104,2016-11-02 14:17:49.900
8580,72.9.115.100.ctitech.com.,72.9.112.104,2016-11-02 14:17:50.915
8580,72.9.115.100.ctitech.com.,72.9.112.104,2016-11-02 14:23:38.972
8580,72.9.115.100.ctitech.com.,72.9.112.104,2016-11-02 14:23:41.575
8580,72.9.115.100.ctitech.com.,72.9.112.104,2016-11-02 14:23:41.935
8580,72.9.115.100.ctitech.com.,72.9.112.104,2016-11-02 14:23:43.009
8580,72.9.115.100.ctitech.com.,72.9.112.104,2016-11-02 14:23:46.451
8580,72.9.115.100.ctitech.com.,72.9.112.104,2016-11-02 14:26:43.466
8580,72.9.115.100.ctitech.com.,72.9.112.104,2016-11-02 14:26:46.209
8580,72.9.115.100.ctitech.com.,72.9.115.100,2016-11-02 14:37:33.165
8580,72.9.115.100.ctitech.com.,72.9.115.100,2016-11-02 14:43:51.726
5359,reserved-246.54.telapex.com.,76.8.247.54,2016-11-01 21:48:37.547
5359,reserved-246.54.telapex.com.,76.8.247.54,2016-11-02 14:37:35.701
5359,reserved-246.54.telapex.com.,76.8.247.54,2016-11-02 14:37:35.990
6115,184-158-32-69.dyn.centurytel.net.,184.158.32.69,2016-10-31 16:59:22.360
6115,184-158-32-69.dyn.centurytel.net.,66.249.80.4,2016-10-31 17:20:26.679
6115,184-158-32-69.dyn.centurytel.net.,2600:1008:b11e:6256:75db:3430:c993:aace,2016-11-02 14:59:22.585
5672,google-proxy-66-249-80-6.google.com.,66.249.80.6,2016-10-31 15:22:06.703
5672,google-proxy-66-249-80-6.google.com.,66.102.6.76,2016-11-01 11:45:13.286
5672,google-proxy-66-249-80-6.google.com.,66.102.6.72,2016-11-02 15:00:41.037
7053,71-9-61-34.static.snlo.ca.charter.com.,71.9.61.34,2016-10-28 20:26:45.149
7053,71-9-61-34.static.snlo.ca.charter.com.,71.9.61.34,2016-10-31 19:10:25.825
7053,71-9-61-34.static.snlo.ca.charter.com.,71.9.61.34,2016-11-02 15:19:53.359
8220,,204.133.39.9,2016-10-31 15:26:58.092
8220,,204.133.39.9,2016-10-31 15:30:22.863
8220,,204.133.39.9,2016-10-31 15:31:42.461
8220,,204.133.39.9,2016-10-31 15:35:36.912
8220,,204.133.39.9,2016-10-31 15:35:44.594
8220,,204.133.39.9,2016-10-31 15:41:25.796
8220,,204.133.39.9,2016-10-31 15:41:31.085
8220,,204.133.39.9,2016-10-31 15:41:32.847
8220,,204.133.39.9,2016-10-31 15:41:32.957
8220,,204.133.39.9,2016-10-31 15:42:06.979
8220,,204.133.39.9,2016-10-31 15:42:47.606
8220,,204.133.39.9,2016-10-31 15:54:08.278
8220,,204.133.39.9,2016-10-31 15:54:08.492
8220,,204.133.39.9,2016-10-31 16:17:24.768
8220,,204.133.39.9,2016-10-31 16:17:25.138
8220,,204.133.39.9,2016-10-31 16:19:22.221
8220,,204.133.39.9,2016-10-31 16:22:42.579
8220,,204.133.39.9,2016-10-31 16:22:46.177
8220,,204.133.39.9,2016-10-31 16:22:46.177
8220,,204.133.39.9,2016-10-31 16:23:19.330
8220,,204.133.39.9,2016-10-31 16:23:20.338
8220,,204.133.39.9,2016-10-31 16:24:21.720
8220,,204.133.39.9,2016-10-31 16:24:26.376
8220,,204.133.39.9,2016-11-02 13:17:18.318
8220,,204.133.39.9,2016-11-02 13:17:46.075
8220,,204.133.39.9,2016-11-02 13:18:15.866
8220,,204.133.39.9,2016-11-02 13:19:23.371
8220,,204.133.39.9,2016-11-02 13:21:25.476
8220,,204.133.39.9,2016-11-02 13:23:05.779
8220,,204.133.39.9,2016-11-02 13:24:52.063
8220,,204.133.39.9,2016-11-02 13:25:13.471
8220,,204.133.39.9,2016-11-02 13:25:26.615
8220,,204.133.39.9,2016-11-02 15:24:39.587
8220,,66.102.6.72,2016-11-02 17:35:56.310
8220,,66.102.6.72,2016-11-02 17:36:29.058
8220,,165.127.77.148,2016-11-02 18:52:08.628
8220,,66.102.6.74,2016-11-02 19:02:29.578
8220,,204.133.39.9,2016-11-02 21:08:41.330
8220,,66.102.6.76,2016-11-03 14:25:21.717
8220,,66.102.6.74,2016-11-03 15:54:44.580
9782,mail.rio-arriba.org.,199.229.237.2,2016-10-31 18:39:54.673
9782,mail.rio-arriba.org.,199.229.237.2,2016-10-31 18:40:05.241
9782,mail.rio-arriba.org.,199.229.237.2,2016-11-02 15:42:16.357
9782,mail.rio-arriba.org.,199.229.237.2,2016-11-02 15:42:23.274
9782,mail.rio-arriba.org.,199.229.237.2,2016-11-02 15:42:24.279
6098,75-133-78-34.static.trcy.mi.charter.com.,75.133.78.34,2016-11-02 16:05:45.162
9586,dhcp-208-84-188-115.lazernetwireless.net.,208.84.188.115,2016-11-02 16:10:37.084
6830,airstream-amherst-amherst-dsl-static-009-ws-1.dsl.airstreamcomm.net.,64.33.161.162,2016-10-31 16:32:43.294
6830,airstream-amherst-amherst-dsl-static-009-ws-1.dsl.airstreamcomm.net.,64.33.161.162,2016-11-02 16:22:29.413
6565,Host-43.isabellacounty.org.,216.111.204.43,2016-10-31 16:22:14.935
6565,Host-43.isabellacounty.org.,216.111.204.43,2016-10-31 16:22:19.897
6565,Host-43.isabellacounty.org.,216.111.204.43,2016-10-31 16:22:19.963
6565,Host-43.isabellacounty.org.,216.111.204.43,2016-10-31 16:23:49.867
6565,Host-43.isabellacounty.org.,24.180.228.165,2016-11-02 16:31:28.258
8674,,2600:1006:b02a:bfcc:9ca5:7d5a:6a81:dec7,2016-10-31 17:07:29.589
8674,,173.162.140.113,2016-11-01 13:52:24.083
8674,,173.162.140.113,2016-11-01 13:52:24.370
8674,,173.162.140.113,2016-11-01 13:52:24.445
8674,,173.162.140.113,2016-11-01 13:56:37.586
8674,,173.162.140.113,2016-11-02 16:34:32.097
8674,,173.162.140.113,2016-11-02 16:35:52.475
8674,,173.162.140.113,2016-11-02 16:35:52.675
8674,,173.162.140.113,2016-11-02 16:35:52.770
272,google-proxy-66-102-8-198.google.com.,66.102.8.198,2016-10-31 15:06:10.572
272,google-proxy-66-102-8-198.google.com.,66.249.88.153,2016-11-02 16:37:40.548
272,google-proxy-66-102-8-198.google.com.,66.249.88.151,2016-11-03 14:51:06.167
9795,,74.69.197.114,2016-10-31 14:59:58.089
9795,,74.69.197.114,2016-11-01 19:23:58.833
9795,,74.69.197.114,2016-11-01 19:43:05.680
9795,,74.69.197.114,2016-11-02 16:41:24.582
7239,google-proxy-66-102-6-76.google.com.,66.102.6.76,2016-11-02 16:47:01.212
446,,206.202.209.9,2016-10-31 15:27:50.993
446,,206.202.209.9,2016-10-31 15:27:51.283
446,,206.202.209.9,2016-10-31 15:43:35.207
446,,206.202.209.9,2016-10-31 15:44:54.091
446,,206.202.209.9,2016-10-31 15:45:41.532
446,,206.202.209.9,2016-10-31 15:45:48.407
446,,206.202.209.9,2016-10-31 15:45:48.404
446,,206.202.209.9,2016-10-31 15:46:30.481
446,,206.202.209.9,2016-10-31 16:06:19.339
446,,206.202.209.9,2016-10-31 16:08:14.281
446,,206.202.209.9,2016-10-31 16:11:36.200
446,,206.202.209.9,2016-10-31 16:11:48.719
446,,206.202.209.9,2016-10-31 16:11:48.987
446,,206.202.209.9,2016-10-31 16:17:29.988
446,,206.202.209.9,2016-11-02 01:56:55.590
446,,206.202.209.9,2016-11-02 16:51:55.299
9541,google-proxy-66-249-88-14.google.com.,66.249.88.14,2016-10-31 14:42:14.366
9541,google-proxy-66-249-88-14.google.com.,66.102.6.76,2016-10-31 17:19:16.357
9541,google-proxy-66-249-88-14.google.com.,66.102.6.74,2016-11-02 17:55:28.196
351,81.sub-70-194-4.myvzw.com.,70.194.4.81,2016-10-31 23:20:50.105
351,81.sub-70-194-4.myvzw.com.,2600:1007:b009:f80e:dc8e:a4fe:176e:15d1,2016-10-31 23:21:11.967
351,81.sub-70-194-4.myvzw.com.,198.244.82.232,2016-11-01 11:44:15.926
351,81.sub-70-194-4.myvzw.com.,198.244.82.232,2016-11-01 11:44:16.825
351,81.sub-70-194-4.myvzw.com.,198.244.82.232,2016-11-01 15:57:13.526
351,81.sub-70-194-4.myvzw.com.,198.244.82.232,2016-11-01 15:57:13.388
351,81.sub-70-194-4.myvzw.com.,2600:1007:b00b:f1d1:39a6:c44:7541:3a0b,2016-11-02 17:56:21.562
351,81.sub-70-194-4.myvzw.com.,2600:1007:b00b:f1d1:39a6:c44:7541:3a0b,2016-11-02 17:56:21.705
2406,173-160-43-193-elbert.elbertcounty-co.gov.,173.160.43.193,2016-11-02 18:03:06.519
2406,173-160-43-193-elbert.elbertcounty-co.gov.,173.160.43.193,2016-11-02 18:03:07.774
2406,173-160-43-193-elbert.elbertcounty-co.gov.,173.160.43.193,2016-11-02 18:03:07.893
2406,173-160-43-193-elbert.elbertcounty-co.gov.,205.169.110.122,2016-11-02 19:21:52.560
8140,h96-61-8-210.abdlwi.dedicated.static.tds.net.,96.61.8.210,2016-11-02 12:50:47.296
8140,h96-61-8-210.abdlwi.dedicated.static.tds.net.,96.61.8.210,2016-11-02 12:50:47.838
8140,h96-61-8-210.abdlwi.dedicated.static.tds.net.,96.61.8.210,2016-11-02 13:27:58.701
8140,h96-61-8-210.abdlwi.dedicated.static.tds.net.,96.61.8.210,2016-11-02 13:27:59.715
8140,h96-61-8-210.abdlwi.dedicated.static.tds.net.,96.61.8.210,2016-11-02 13:29:36.540
8140,h96-61-8-210.abdlwi.dedicated.static.tds.net.,96.61.8.210,2016-11-02 13:32:37.152
8140,h96-61-8-210.abdlwi.dedicated.static.tds.net.,96.61.8.210,2016-11-02 13:32:38.146
8140,h96-61-8-210.abdlwi.dedicated.static.tds.net.,96.61.8.210,2016-11-02 18:53:45.943
8140,h96-61-8-210.abdlwi.dedicated.static.tds.net.,96.61.8.210,2016-11-02 18:53:46.944
4528,68-188-128-47.dhcp.aldl.mi.charter.com.,68.188.128.47,2016-10-31 17:22:36.298
4528,68-188-128-47.dhcp.aldl.mi.charter.com.,68.188.128.47,2016-11-02 19:27:30.492
5480,,216.226.180.39,2016-11-01 13:09:29.810
5480,,216.226.180.40,2016-11-02 19:30:15.421
5480,,216.226.180.40,2016-11-02 19:30:15.636
958,24-231-199-122.static.bycy.mi.charter.com.,24.231.199.122,2016-11-02 19:46:53.408
896,97-107-38-145.staticuser.newwis.com.,97.107.38.145,2016-11-02 19:49:18.237
896,97-107-38-145.staticuser.newwis.com.,97.107.38.145,2016-11-02 19:49:18.837
7393,rrcs-24-123-93-78.central.biz.rr.com.,24.123.93.78,2016-10-31 16:08:37.749
7393,rrcs-24-123-93-78.central.biz.rr.com.,24.123.93.78,2016-11-02 19:49:32.847
2895,,173.59.165.105,2016-11-01 15:16:41.895
2895,,173.59.165.105,2016-11-02 20:16:06.280
7776,google-proxy-66-102-6-76.google.com.,66.102.6.76,2016-11-02 20:17:02.779
3587,google-proxy-66-102-6-72.google.com.,66.102.6.72,2016-10-31 21:00:27.256
3587,google-proxy-66-102-6-72.google.com.,66.102.6.72,2016-11-01 13:49:36.203
3587,google-proxy-66-102-6-72.google.com.,66.102.6.72,2016-11-02 20:53:09.662
3587,google-proxy-66-102-6-72.google.com.,66.102.6.76,2016-11-04 15:42:11.393
7096,75.206-40-118.netnet.net.,206.40.118.75,2016-10-31 16:49:07.842
7096,75.206-40-118.netnet.net.,206.40.118.75,2016-10-31 16:49:34.330
7096,75.206-40-118.netnet.net.,206.40.118.75,2016-10-31 16:49:37.331
7096,75.206-40-118.netnet.net.,206.40.118.75,2016-10-31 16:49:37.412
7096,75.206-40-118.netnet.net.,206.40.118.75,2016-10-31 16:49:37.881
7096,75.206-40-118.netnet.net.,206.40.118.75,2016-10-31 16:49:37.947
7096,75.206-40-118.netnet.net.,206.40.118.75,2016-11-01 13:41:45.003
7096,75.206-40-118.netnet.net.,206.40.118.75,2016-11-01 13:41:47.736
7096,75.206-40-118.netnet.net.,206.40.118.75,2016-11-01 13:41:48.437
7096,75.206-40-118.netnet.net.,206.40.118.75,2016-11-01 18:04:22.733
7096,75.206-40-118.netnet.net.,206.40.118.75,2016-11-01 18:04:35.036
7096,75.206-40-118.netnet.net.,206.40.118.75,2016-11-01 18:04:35.212
7096,75.206-40-118.netnet.net.,206.40.118.75,2016-11-01 18:05:17.034
7096,75.206-40-118.netnet.net.,206.40.118.75,2016-11-01 18:05:17.446
7096,75.206-40-118.netnet.net.,206.40.118.75,2016-11-01 18:07:18.200
7096,75.206-40-118.netnet.net.,206.40.118.75,2016-11-01 18:08:14.069
7096,75.206-40-118.netnet.net.,206.40.118.75,2016-11-01 18:08:14.339
7096,75.206-40-118.netnet.net.,206.40.118.75,2016-11-02 16:58:17.834
7096,75.206-40-118.netnet.net.,206.40.118.75,2016-11-02 18:02:13.171
7096,75.206-40-118.netnet.net.,206.40.118.75,2016-11-02 18:02:39.633
7096,75.206-40-118.netnet.net.,206.40.118.75,2016-11-02 21:01:03.284
7096,75.206-40-118.netnet.net.,206.40.118.75,2016-11-02 21:01:03.772
7096,75.206-40-118.netnet.net.,206.40.118.75,2016-11-02 21:01:07.181
7096,75.206-40-118.netnet.net.,206.40.118.75,2016-11-02 21:01:07.423
7096,75.206-40-118.netnet.net.,206.40.118.75,2016-11-02 21:01:07.810
7096,75.206-40-118.netnet.net.,206.40.118.75,2016-11-02 21:01:07.869
7096,75.206-40-118.netnet.net.,206.40.118.75,2016-11-02 21:03:28.743
4977,mail.co.gem.id.us.,63.230.119.75,2016-10-31 15:53:56.007
4977,mail.co.gem.id.us.,63.230.119.75,2016-10-31 15:53:56.007
4977,mail.co.gem.id.us.,63.230.119.75,2016-10-31 16:04:55.302
4977,mail.co.gem.id.us.,63.230.119.75,2016-10-31 16:04:55.302
4977,mail.co.gem.id.us.,63.230.119.75,2016-10-31 16:12:50.065
4977,mail.co.gem.id.us.,63.230.119.75,2016-10-31 16:13:35.801
4977,mail.co.gem.id.us.,63.230.119.75,2016-10-31 16:13:36.637
4977,mail.co.gem.id.us.,63.230.119.75,2016-10-31 16:13:41.855
4977,mail.co.gem.id.us.,63.230.119.75,2016-11-01 14:59:14.073
4977,mail.co.gem.id.us.,63.230.119.75,2016-11-02 21:12:53.845
4977,mail.co.gem.id.us.,63.230.119.75,2016-11-02 21:12:54.764
4977,mail.co.gem.id.us.,63.230.119.75,2016-11-02 21:12:56.256
4977,mail.co.gem.id.us.,63.230.119.75,2016-11-02 21:13:13.812
4977,mail.co.gem.id.us.,63.230.119.75,2016-11-04 17:57:07.355
4977,mail.co.gem.id.us.,63.230.119.75,2016-11-04 17:57:15.397
5373,,199.199.240.240,2016-11-01 02:00:01.623
5373,,199.199.240.240,2016-11-02 21:13:00.807
5373,,199.199.240.240,2016-11-03 10:29:01.160
9409,google-proxy-66-102-6-72.google.com.,66.102.6.72,2016-11-02 21:16:18.523
5167,,164.119.71.74,2016-11-02 21:16:38.275
5167,,164.119.71.74,2016-11-02 21:16:38.834
