registrar_id,hostname,ip,timestamp,gmail_proxy
7942,,209.173.33.106,2016-10-31 15:42:39.958,FALSE
2529,8-22-12-80.utopiafiber.net.,8.22.12.80,2016-10-31 15:42:51.116,FALSE
2529,8-22-12-80.utopiafiber.net.,8.22.12.80,2016-10-31 15:42:51.353,FALSE
8057,,74.204.108.21,2016-10-31 15:42:59.705,FALSE
7902,airstream-baldwin-hudson-troy-dhcp-002-240.dsl.airstreamcomm.net.,69.147.203.240,2016-10-31 15:43:04.596,FALSE
7902,airstream-baldwin-hudson-troy-dhcp-002-240.dsl.airstreamcomm.net.,69.147.203.240,2016-10-31 15:43:05.489,FALSE
2701,onaway-dhcp-74-115-59-103.src-mi.com.,74.115.59.103,2016-10-31 15:43:06.661,FALSE
2701,onaway-dhcp-74-115-59-103.src-mi.com.,74.115.59.103,2016-10-31 15:43:06.649,FALSE
2701,onaway-dhcp-74-115-59-103.src-mi.com.,74.115.59.103,2016-10-31 15:53:47.173,FALSE
996,mail.mounthorebwi.info.,216.246.176.31,2016-10-31 15:37:50.727,FALSE
996,mail.mounthorebwi.info.,216.246.176.31,2016-10-31 15:37:51.284,FALSE
996,mail.mounthorebwi.info.,216.246.176.31,2016-10-31 15:43:07.769,FALSE
996,mail.mounthorebwi.info.,216.246.176.31,2016-10-31 15:43:07.769,FALSE
9444,174-124-99-104.dyn.centurytel.net.,174.124.99.104,2016-10-31 15:43:16.403,FALSE
9444,174-124-99-104.dyn.centurytel.net.,174.124.99.104,2016-10-31 15:46:19.770,FALSE
3899,75-135-154-40.dhcp.aldl.mi.charter.com.,75.135.154.40,2016-10-31 14:00:18.621,FALSE
3899,75-135-154-40.dhcp.aldl.mi.charter.com.,75.135.154.40,2016-10-31 15:43:18.945,FALSE
3899,75-135-154-40.dhcp.aldl.mi.charter.com.,107.77.193.65,2016-10-31 19:23:48.821,FALSE
8350,174-124-251-132.dyn.centurytel.net.,174.124.251.132,2016-10-31 15:43:23.050,FALSE
6374,google-proxy-66-249-80-6.google.com.,66.249.80.6,2016-10-31 15:43:41.582,TRUE
6374,google-proxy-66-249-80-6.google.com.,66.102.6.76,2016-11-01 13:02:33.615,TRUE
9978,wsip-68-15-40-179.ri.ri.cox.net.,68.15.40.179,2016-10-31 14:27:02.356,FALSE
9978,wsip-68-15-40-179.ri.ri.cox.net.,68.15.40.179,2016-10-31 14:27:02.403,FALSE
9978,wsip-68-15-40-179.ri.ri.cox.net.,68.15.40.179,2016-10-31 14:29:25.204,FALSE
9978,wsip-68-15-40-179.ri.ri.cox.net.,68.15.40.179,2016-10-31 14:29:25.204,FALSE
9978,wsip-68-15-40-179.ri.ri.cox.net.,68.15.40.179,2016-10-31 15:43:44.538,FALSE
9978,wsip-68-15-40-179.ri.ri.cox.net.,68.15.40.179,2016-10-31 15:43:51.931,FALSE
9978,wsip-68-15-40-179.ri.ri.cox.net.,68.15.40.179,2016-10-31 16:44:11.242,FALSE
9978,wsip-68-15-40-179.ri.ri.cox.net.,68.15.40.179,2016-10-31 16:50:16.490,FALSE
9978,wsip-68-15-40-179.ri.ri.cox.net.,68.15.40.179,2016-10-31 16:50:36.254,FALSE
3469,google-proxy-66-249-80-6.google.com.,66.249.80.6,2016-10-31 15:43:46.662,TRUE
4695,24-213-31-22.static.mrqt.mi.charter.com.,24.213.31.22,2016-10-31 15:44:04.305,FALSE
3846,,204.196.103.1,2016-10-31 15:44:22.139,FALSE
2765,,12.231.44.176,2016-10-31 15:44:28.601,FALSE
2765,,12.231.44.176,2016-10-31 15:44:29.160,FALSE
7364,184-158-22-3.dyn.centurytel.net.,184.158.22.3,2016-10-31 15:44:34.297,FALSE
7364,184-158-22-3.dyn.centurytel.net.,184.158.22.3,2016-10-31 15:44:34.292,FALSE
5599,c-68-57-0-130.hsd1.tn.comcast.net.,68.57.0.130,2016-10-31 15:44:36.446,FALSE
2263,207-179-109-187.static.acd.net.,207.179.109.187,2016-10-31 15:45:04.514,FALSE
1698,mail.somers.org.,205.213.203.190,2016-10-31 15:45:11.012,FALSE
1698,mail.somers.org.,205.213.203.190,2016-10-31 15:45:11.014,FALSE
943,64.sub-174-219-10.myvzw.com.,174.219.10.64,2016-10-31 15:45:16.521,FALSE
8230,,198.108.4.105,2016-10-31 15:36:57.950,FALSE
8230,,198.108.4.105,2016-10-31 15:36:57.938,FALSE
8230,,198.108.4.105,2016-10-31 15:45:15.898,FALSE
8230,,198.108.4.105,2016-10-31 15:45:21.996,FALSE
6716,static-173-44-68-237.cpe.metrocast.net.,173.44.68.237,2016-10-31 15:45:25.558,FALSE
6716,static-173-44-68-237.cpe.metrocast.net.,173.44.68.237,2016-10-31 15:45:25.558,FALSE
4471,google-proxy-66-249-80-4.google.com.,66.249.80.4,2016-10-31 15:45:30.560,TRUE
4471,google-proxy-66-249-80-4.google.com.,66.102.6.72,2016-11-01 19:32:36.618,TRUE
5864,ip112022.pat.wvnet.edu.,129.71.112.22,2016-10-31 15:45:33.501,FALSE
9427,139-22-143-63.dynamic.wimax-pool.d-pcomm.com.,63.143.25.139,2016-10-31 15:45:44.532,FALSE
7013,72-36-15-232.actaccess.net.,72.36.15.232,2016-10-31 15:45:40.795,FALSE
7013,72-36-15-232.actaccess.net.,72.36.15.232,2016-10-31 15:45:50.332,FALSE
7013,72-36-15-232.actaccess.net.,72.36.15.232,2016-10-31 15:45:50.331,FALSE
5035,ec2-54-83-51-181.compute-1.amazonaws.com.,54.83.51.181,2016-10-31 15:45:50.975,FALSE
5035,ec2-54-83-51-181.compute-1.amazonaws.com.,54.83.51.181,2016-10-31 15:45:51.206,FALSE
5035,ec2-54-83-51-181.compute-1.amazonaws.com.,54.83.51.181,2016-10-31 15:51:45.279,FALSE
5035,ec2-54-83-51-181.compute-1.amazonaws.com.,54.83.51.181,2016-10-31 15:57:17.973,FALSE
5143,24-111-13-114-static.midco.net.,24.111.13.114,2016-10-31 15:46:11.488,FALSE
5143,24-111-13-114-static.midco.net.,24.111.13.114,2016-10-31 15:46:11.489,FALSE
3147,,2600:1000:b129:4701:4518:bd9b:217:6ace,2016-10-31 15:46:18.953,FALSE
899,,199.48.10.66,2016-10-31 15:46:17.274,FALSE
899,,199.48.10.66,2016-10-31 15:46:20.002,FALSE
5049,24-180-253-250.static.bycy.mi.charter.com.,24.180.253.250,2016-10-31 15:46:29.088,FALSE
2907,mail.cocherokee.org.,208.180.119.106,2016-10-31 15:46:33.346,FALSE
2907,mail.cocherokee.org.,208.180.119.106,2016-10-31 15:46:33.318,FALSE
6615,mobile-107-77-195-149.mobile.att.net.,107.77.195.149,2016-10-31 15:46:51.840,FALSE
2275,h69-129-207-180.mdsnwi.broadband.dynamic.tds.net.,69.129.207.180,2016-10-31 15:46:52.715,FALSE
5559,174-124-70-86.dyn.centurytel.net.,174.124.70.86,2016-10-31 15:47:08.726,FALSE
5559,174-124-70-86.dyn.centurytel.net.,174.124.70.86,2016-10-31 15:47:08.721,FALSE
2877,24-196-97-146.static.mdsn.wi.charter.com.,24.196.97.146,2016-10-31 15:20:59.660,FALSE
2877,24-196-97-146.static.mdsn.wi.charter.com.,24.196.97.146,2016-10-31 15:23:21.925,FALSE
2877,24-196-97-146.static.mdsn.wi.charter.com.,24.196.97.146,2016-10-31 15:46:48.415,FALSE
2877,24-196-97-146.static.mdsn.wi.charter.com.,24.196.97.146,2016-10-31 15:47:11.868,FALSE
2877,24-196-97-146.static.mdsn.wi.charter.com.,24.196.97.146,2016-10-31 15:47:11.850,FALSE
847,,2600:100c:b210:5182:6176:84ad:996a:57ad,2016-10-31 15:47:16.245,FALSE
5815,mail0.ess.barracuda.com.,64.235.153.7,2016-10-31 13:51:23.226,FALSE
5815,mail0.ess.barracuda.com.,67.208.244.74,2016-10-31 13:52:12.816,FALSE
5815,mail0.ess.barracuda.com.,67.208.244.74,2016-10-31 13:52:13.822,FALSE
5815,mail0.ess.barracuda.com.,67.208.244.74,2016-10-31 14:15:13.075,FALSE
5815,mail0.ess.barracuda.com.,67.208.244.74,2016-10-31 15:47:24.501,FALSE
5815,mail0.ess.barracuda.com.,67.208.244.74,2016-10-31 15:47:24.501,FALSE
5701,69-43-40-034.IN-ADDR.ARPA.citynet.net.,69.43.40.34,2016-10-31 15:47:28.027,FALSE
1843,,204.196.103.1,2016-10-31 15:47:29.581,FALSE
8719,ip-173-209-96-242.hsi.ches.mygsc.com.,173.209.96.242,2016-10-31 15:47:30.050,FALSE
1994,fw.co.waupaca.wi.us.,216.56.11.163,2016-10-31 15:47:39.263,FALSE
1994,fw.co.waupaca.wi.us.,216.56.11.163,2016-10-31 17:55:45.599,FALSE
8402,google-proxy-66-249-80-4.google.com.,66.249.80.4,2016-10-31 15:47:51.704,TRUE
6476,google-proxy-66-249-80-6.google.com.,66.249.80.6,2016-10-31 15:47:59.040,TRUE
879,google-proxy-66-249-80-8.google.com.,66.249.80.8,2016-10-31 15:48:04.659,TRUE
879,google-proxy-66-249-80-8.google.com.,66.102.6.76,2016-11-01 12:44:27.183,TRUE
963,,199.96.50.109,2016-10-31 15:48:08.469,FALSE
963,,199.96.50.109,2016-10-31 15:48:08.436,FALSE
963,,199.96.50.109,2016-11-04 15:28:53.854,FALSE
2623,wsip-68-110-219-147.ks.ok.cox.net.,68.110.219.147,2016-10-31 15:48:17.272,FALSE
2623,wsip-68-110-219-147.ks.ok.cox.net.,68.110.219.147,2016-10-31 15:48:17.252,FALSE
4969,,99.197.103.223,2016-10-31 15:48:22.258,FALSE
5671,rrcs-98-103-179-254.central.biz.rr.com.,98.103.179.254,2016-10-31 15:48:27.057,FALSE
5671,rrcs-98-103-179-254.central.biz.rr.com.,98.103.179.254,2016-10-31 15:48:27.062,FALSE
5671,rrcs-98-103-179-254.central.biz.rr.com.,98.103.179.254,2016-10-31 15:49:51.579,FALSE
5671,rrcs-98-103-179-254.central.biz.rr.com.,98.103.179.254,2016-10-31 15:49:51.567,FALSE
5033,google-proxy-66-249-80-8.google.com.,66.249.80.8,2016-10-31 15:48:41.920,TRUE
5033,google-proxy-66-249-80-8.google.com.,66.102.6.72,2016-11-01 23:12:31.054,TRUE
1093,google-proxy-66-102-6-76.google.com.,66.102.6.76,2016-10-31 15:48:46.951,TRUE
3717,google-proxy-66-249-88-17.google.com.,66.249.88.17,2016-10-31 15:49:40.368,TRUE
165,mail14.ess.barracuda.com.,64.235.154.104,2016-10-31 14:24:28.918,FALSE
165,mail14.ess.barracuda.com.,24.236.148.118,2016-10-31 15:50:42.995,FALSE
165,mail14.ess.barracuda.com.,24.236.148.118,2016-10-31 15:50:43.009,FALSE
625,,2601:405:8503:a590:3194:d1ab:caeb:5967,2016-10-31 15:50:44.661,FALSE
7593,,64.71.116.29,2016-10-31 15:52:31.199,FALSE
1414,router.mnemonix.com.,216.109.201.66,2016-10-31 15:52:50.069,FALSE
1414,router.mnemonix.com.,216.109.201.66,2016-10-31 15:52:50.307,FALSE
5998,24-180-248-12.static.bycy.mi.charter.com.,24.180.248.12,2016-10-31 15:54:35.392,FALSE
5998,24-180-248-12.static.bycy.mi.charter.com.,24.180.248.12,2016-10-31 15:54:36.076,FALSE
336,google-proxy-66-249-80-8.google.com.,66.249.80.8,2016-10-31 15:54:58.546,TRUE
336,google-proxy-66-249-80-8.google.com.,66.102.6.74,2016-11-04 19:40:49.865,TRUE
8444,static-65-175-138-35.cpe.metrocast.net.,65.175.138.35,2016-10-31 15:55:06.987,FALSE
2068,ip207011.pat.wvnet.edu.,129.71.207.11,2016-10-31 15:55:52.004,FALSE
2068,ip207011.pat.wvnet.edu.,129.71.207.11,2016-11-03 12:59:04.823,FALSE
5436,,162.247.208.136,2016-10-31 15:56:39.843,FALSE
5436,,162.247.208.136,2016-10-31 15:56:39.846,FALSE
2266,static-71-174-63-146.bstnma.fios.verizon.net.,71.174.63.146,2016-10-31 14:37:03.167,FALSE
2266,static-71-174-63-146.bstnma.fios.verizon.net.,71.174.63.146,2016-10-31 15:46:14.582,FALSE
2266,static-71-174-63-146.bstnma.fios.verizon.net.,71.174.63.146,2016-10-31 15:46:14.928,FALSE
2266,static-71-174-63-146.bstnma.fios.verizon.net.,71.174.63.146,2016-10-31 15:57:04.513,FALSE
2266,static-71-174-63-146.bstnma.fios.verizon.net.,71.174.63.146,2016-10-31 15:57:04.808,FALSE
2266,static-71-174-63-146.bstnma.fios.verizon.net.,71.174.63.146,2016-10-31 16:03:18.657,FALSE
2117,24-119-120-3.cpe.cableone.net.,24.119.120.3,2016-10-31 15:58:13.071,FALSE
2117,24-119-120-3.cpe.cableone.net.,24.119.120.3,2016-10-31 15:58:13.055,FALSE
3373,crrl-static-108-130-51-216.dsl.netins.net.,216.51.130.108,2016-10-31 15:48:38.425,FALSE
3373,crrl-static-108-130-51-216.dsl.netins.net.,216.51.130.108,2016-10-31 15:58:21.254,FALSE
3373,crrl-static-108-130-51-216.dsl.netins.net.,216.51.130.108,2016-10-31 15:58:22.247,FALSE
3373,crrl-static-108-130-51-216.dsl.netins.net.,216.51.130.108,2016-10-31 15:58:22.361,FALSE
9345,,131.156.137.146,2016-10-31 15:58:50.082,FALSE
9345,,131.156.137.146,2016-10-31 15:59:03.570,FALSE
9345,,131.156.137.146,2016-10-31 15:59:04.027,FALSE
7398,204-9-255-121.pctelcom.coop.,204.9.255.121,2016-10-31 16:00:27.842,FALSE
7398,204-9-255-121.pctelcom.coop.,204.9.255.121,2016-10-31 16:00:27.981,FALSE
3898,75-41-147-123.ftth.bigbend.net.,75.41.147.123,2016-10-31 16:01:20.979,FALSE
8709,71-8-218-10.static.krny.ne.charter.com.,71.8.218.10,2016-10-31 16:02:18.812,FALSE
9428,webmail.daviess.org.,216.252.15.18,2016-10-31 16:03:26.657,FALSE
9428,webmail.daviess.org.,216.252.15.18,2016-10-31 16:03:26.850,FALSE
7905,,209.94.180.3,2016-10-31 15:36:03.772,FALSE
7905,,209.94.180.3,2016-10-31 16:03:44.006,FALSE
7905,,209.94.180.3,2016-11-01 13:28:40.679,FALSE
3008,google-proxy-66-102-8-196.google.com.,66.102.8.196,2016-10-31 16:03:44.914,TRUE
3008,google-proxy-66-102-8-196.google.com.,66.249.84.6,2016-11-01 02:57:54.551,TRUE
35,c-174-62-190-118.hsd1.vt.comcast.net.,174.62.190.118,2016-10-31 16:04:51.514,FALSE
6726,public.sau88.net.,66.220.227.162,2016-10-31 16:05:21.563,FALSE
5916,h75-100-136-16.mdtnwi.dsl.dynamic.tds.net.,75.100.136.16,2016-10-31 16:05:47.861,FALSE
5916,h75-100-136-16.mdtnwi.dsl.dynamic.tds.net.,75.100.136.16,2016-10-31 16:05:48.886,FALSE
1290,,66.219.116.97,2016-10-31 16:07:12.357,FALSE
7890,107-167-201-238.client.mchsi.com.,107.167.201.238,2016-10-31 16:07:39.175,FALSE
7890,107-167-201-238.client.mchsi.com.,107.167.201.238,2016-10-31 16:07:39.501,FALSE
1967,mail.fayettecountyillinois.org.,209.97.65.41,2016-10-31 16:07:43.658,FALSE
1967,mail.fayettecountyillinois.org.,209.97.65.41,2016-10-31 16:23:50.669,FALSE
4098,mail.sterling-ma.gov.,173.166.54.109,2016-10-31 16:08:23.047,FALSE
4098,mail.sterling-ma.gov.,173.166.54.109,2016-10-31 16:08:23.711,FALSE
1873,courthouse1.wcufiber.net.,64.191.5.7,2016-10-31 16:04:05.124,FALSE
1873,courthouse1.wcufiber.net.,64.191.5.7,2016-10-31 16:04:06.132,FALSE
1873,courthouse1.wcufiber.net.,64.191.5.7,2016-10-31 16:09:16.419,FALSE
3160,google-proxy-66-249-80-6.google.com.,66.249.80.6,2016-10-31 16:09:27.528,TRUE
6163,,69.89.123.83,2016-10-31 13:37:34.465,FALSE
6163,,69.89.123.83,2016-10-31 16:09:13.366,FALSE
6797,google-proxy-66-102-6-74.google.com.,66.102.6.74,2016-10-31 16:09:44.911,TRUE
2817,votemarion.com.,216.255.252.140,2016-10-31 16:10:13.821,FALSE
2817,votemarion.com.,216.255.252.140,2016-10-31 16:10:14.382,FALSE
334,google-proxy-66-249-80-4.google.com.,66.249.80.4,2016-10-31 16:10:34.562,TRUE
334,google-proxy-66-249-80-4.google.com.,66.102.6.74,2016-11-01 13:33:25.896,TRUE
1094,,2600:1008:b16b:ec88:3d9a:f667:4dc8:13ed,2016-10-31 16:10:56.738,FALSE
7159,google-proxy-66-102-6-76.google.com.,66.102.6.76,2016-10-31 14:59:55.206,TRUE
7159,google-proxy-66-102-6-76.google.com.,66.102.6.74,2016-10-31 15:47:01.941,TRUE
7159,google-proxy-66-102-6-76.google.com.,66.249.80.4,2016-10-31 16:11:09.013,TRUE
9546,mobile-107-77-210-76.mobile.att.net.,107.77.210.76,2016-10-31 16:11:12.037,FALSE
2677,72-250-130-23.midrivers.com.,72.250.130.23,2016-10-31 16:11:21.870,FALSE
2677,72-250-130-23.midrivers.com.,72.250.130.23,2016-10-31 16:11:21.867,FALSE
4370,cheqtel-96-47-124-170.open.airstreamcomm.net.,96.47.124.170,2016-10-31 16:11:45.235,FALSE
7684,,67.199.196.172,2016-10-31 14:18:14.860,FALSE
7684,,73.50.194.46,2016-10-31 16:12:05.377,FALSE
5623,mobile-107-77-199-48.mobile.att.net.,107.77.199.48,2016-10-31 16:12:38.019,FALSE
2699,google-proxy-66-249-80-8.google.com.,66.249.80.8,2016-10-31 16:12:43.954,TRUE
3539,,12.109.23.227,2016-10-31 16:14:14.431,FALSE
5851,rrcs-74-219-141-155.central.biz.rr.com.,74.219.141.155,2016-10-31 16:15:15.335,FALSE
5696,,2600:100c:b229:1c12:30a9:f0d3:8a8f:2303,2016-10-31 16:15:33.699,FALSE
5696,,2600:100c:b229:1c12:30a9:f0d3:8a8f:2303,2016-10-31 16:15:48.419,FALSE
6007,75-135-65-9.dhcp.mdsn.wi.charter.com.,75.135.65.9,2016-10-31 16:15:50.256,FALSE
6007,75-135-65-9.dhcp.mdsn.wi.charter.com.,75.135.65.9,2016-11-01 14:43:18.388,FALSE
363,google-proxy-66-249-80-6.google.com.,66.249.80.6,2016-10-31 16:17:35.220,TRUE
9675,imaginehomelending.com.,209.206.211.177,2016-10-31 16:17:35.282,FALSE
9675,imaginehomelending.com.,209.206.211.177,2016-10-31 16:17:35.281,FALSE
5979,google-proxy-66-102-8-196.google.com.,66.102.8.196,2016-10-31 16:17:36.106,TRUE
304,google-proxy-66-102-8-198.google.com.,66.102.8.198,2016-10-31 16:17:38.437,TRUE
7472,google-proxy-66-249-80-6.google.com.,66.249.80.6,2016-10-31 16:18:31.025,TRUE
5426,ip-64-7-172-33.mercury.net.,64.7.172.33,2016-10-31 16:18:51.181,FALSE
3611,dyn3-140.clx.michonline.net.,69.41.3.140,2016-10-31 16:18:55.967,FALSE
5091,google-proxy-66-249-80-8.google.com.,66.249.80.8,2016-10-31 16:19:06.007,TRUE
5091,google-proxy-66-249-80-8.google.com.,66.102.6.72,2016-11-01 03:29:29.683,TRUE
6744,,216.56.242.204,2016-10-31 16:20:07.149,FALSE
6761,wsip-70-166-149-114.ri.ri.cox.net.,70.166.149.114,2016-10-31 16:20:08.895,FALSE
6761,wsip-70-166-149-114.ri.ri.cox.net.,70.166.149.114,2016-10-31 16:20:10.720,FALSE
7445,,207.4.205.254,2016-10-31 16:24:40.359,FALSE
7445,,207.4.205.254,2016-10-31 16:24:40.364,FALSE
8888,google-proxy-66-249-80-8.google.com.,66.249.80.8,2016-10-31 16:24:49.832,TRUE
8888,google-proxy-66-249-80-8.google.com.,66.102.6.76,2016-11-02 13:08:29.646,TRUE
3206,184-157-216-64.dyn.centurytel.net.,184.157.216.64,2016-10-31 16:26:56.397,FALSE
7864,,205.204.187.115,2016-10-31 16:28:08.915,FALSE
2479,h184-60-68-202.mdfdwi.dedicated.static.tds.net.,184.60.68.202,2016-10-31 16:29:57.591,FALSE
2479,h184-60-68-202.mdfdwi.dedicated.static.tds.net.,184.60.68.202,2016-10-31 16:29:57.622,FALSE
2479,h184-60-68-202.mdfdwi.dedicated.static.tds.net.,184.60.68.202,2016-10-31 16:35:10.837,FALSE
2479,h184-60-68-202.mdfdwi.dedicated.static.tds.net.,184.60.68.202,2016-10-31 16:35:11.275,FALSE
4049,,184.11.31.138,2016-10-31 16:38:37.574,FALSE
752,,8.224.4.236,2016-10-31 16:39:21.312,FALSE
8781,pool-96-240-252-82.spfdma.east.verizon.net.,96.240.252.82,2016-10-31 16:39:30.464,FALSE
3860,174-124-160-70.dyn.centurytel.net.,174.124.160.70,2016-10-31 16:39:36.144,FALSE
3860,174-124-160-70.dyn.centurytel.net.,174.124.160.70,2016-10-31 16:39:36.149,FALSE
4417,,50.123.226.33,2016-10-31 16:36:57.857,FALSE
4417,,50.123.226.33,2016-10-31 16:39:36.676,FALSE
4417,,50.123.226.33,2016-10-31 16:39:38.291,FALSE
4417,,50.123.226.33,2016-10-31 16:39:40.233,FALSE
4417,,50.123.226.33,2016-10-31 16:39:40.317,FALSE
4417,,50.123.226.33,2016-11-01 15:42:09.442,FALSE
6,,206.248.244.43,2016-10-31 14:17:47.108,FALSE
6,,206.248.244.43,2016-10-31 14:17:47.101,FALSE
6,,206.248.244.43,2016-10-31 14:23:01.729,FALSE
6,,206.248.244.43,2016-10-31 16:39:41.941,FALSE
6,,206.248.244.43,2016-11-04 21:27:19.966,FALSE
3364,,65.156.152.2,2016-10-31 16:39:46.976,FALSE
3364,,65.156.152.2,2016-10-31 16:39:46.979,FALSE
8767,google-proxy-66-249-80-6.google.com.,66.249.80.6,2016-10-31 16:39:50.011,TRUE
8257,google-proxy-66-249-80-4.google.com.,66.249.80.4,2016-10-31 16:39:55.710,TRUE
4672,google-proxy-66-102-6-76.google.com.,66.102.6.76,2016-10-31 16:40:21.966,TRUE
7927,google-proxy-66-249-80-8.google.com.,66.249.80.8,2016-10-31 16:41:06.461,TRUE
1402,google-proxy-66-249-80-4.google.com.,66.249.80.4,2016-10-31 16:41:17.127,TRUE
5152,,2600:1008:b121:5d8b:a866:5aa4:ad4a:c996,2016-10-31 16:41:31.449,FALSE
5748,173-202-205-250.dyn.centurytel.net.,173.202.205.250,2016-10-31 16:41:36.978,FALSE
5748,173-202-205-250.dyn.centurytel.net.,173.202.205.250,2016-10-31 16:41:36.983,FALSE
5748,173-202-205-250.dyn.centurytel.net.,173.202.205.250,2016-10-31 16:41:51.562,FALSE
5748,173-202-205-250.dyn.centurytel.net.,173.202.205.250,2016-10-31 16:41:51.570,FALSE
9297,,64.25.205.48,2016-10-31 14:12:38.407,FALSE
9297,,216.111.203.210,2016-10-31 15:12:46.899,FALSE
9297,,64.235.154.106,2016-10-31 15:18:14.453,FALSE
9297,,64.235.153.11,2016-10-31 15:18:29.381,FALSE
9297,,66.249.80.6,2016-10-31 15:18:30.191,FALSE
9297,,216.111.203.210,2016-10-31 15:20:06.640,FALSE
9297,,96.36.28.118,2016-10-31 15:20:21.220,FALSE
9297,,64.25.198.111,2016-10-31 15:23:32.236,FALSE
9297,,64.25.198.111,2016-10-31 15:23:32.492,FALSE
9297,,66.219.117.18,2016-10-31 15:23:35.286,FALSE
9297,,66.219.117.18,2016-10-31 15:23:35.277,FALSE
9297,,66.219.117.18,2016-10-31 15:24:08.854,FALSE
9297,,66.219.117.18,2016-10-31 15:24:08.854,FALSE
9297,,66.219.117.18,2016-10-31 15:25:01.060,FALSE
9297,,66.219.117.18,2016-10-31 15:25:48.451,FALSE
9297,,66.219.117.18,2016-10-31 15:36:48.048,FALSE
9297,,66.219.117.34,2016-10-31 15:40:44.725,FALSE
9297,,66.219.117.18,2016-10-31 15:54:00.281,FALSE
9297,,66.249.80.8,2016-10-31 16:21:48.787,FALSE
9297,,64.25.207.166,2016-10-31 16:33:09.951,FALSE
9297,,64.25.207.166,2016-10-31 16:34:01.331,FALSE
9297,,64.25.207.166,2016-10-31 16:34:44.605,FALSE
9297,,64.25.207.166,2016-10-31 16:34:43.599,FALSE
9297,,64.25.199.1,2016-10-31 16:41:43.902,FALSE
9297,,64.25.199.1,2016-10-31 16:42:20.345,FALSE
9297,,107.161.138.212,2016-10-31 17:48:28.177,FALSE
9297,,75.107.68.254,2016-10-31 17:58:08.147,FALSE
9297,,107.161.138.212,2016-10-31 18:01:35.541,FALSE
9297,,107.77.172.22,2016-10-31 19:58:52.170,FALSE
9297,,107.77.172.30,2016-10-31 19:58:52.320,FALSE
9297,,66.102.6.72,2016-10-31 21:14:54.260,FALSE
9297,,107.77.172.67,2016-11-01 12:41:47.549,FALSE
9297,,66.219.117.18,2016-11-01 13:57:54.018,FALSE
9297,,66.219.117.18,2016-11-01 13:58:00.305,FALSE
9297,,64.25.198.111,2016-11-01 14:13:50.552,FALSE
9297,,64.25.203.177,2016-11-01 14:24:44.209,FALSE
9297,,64.25.207.166,2016-11-01 23:04:12.792,FALSE
9297,,64.25.207.166,2016-11-01 23:04:24.123,FALSE
9297,,64.25.203.177,2016-11-02 01:13:58.824,FALSE
1486,24-213-11-154.static.trcy.mi.charter.com.,24.213.11.154,2016-10-31 16:41:48.292,FALSE
1486,24-213-11-154.static.trcy.mi.charter.com.,24.213.11.154,2016-10-31 16:41:48.305,FALSE
329,keystoneweb.mpark.net.,50.76.22.201,2016-10-31 16:39:43.529,FALSE
329,keystoneweb.mpark.net.,50.76.22.201,2016-10-31 16:39:43.528,FALSE
329,keystoneweb.mpark.net.,50.76.22.201,2016-10-31 16:40:12.700,FALSE
329,keystoneweb.mpark.net.,50.76.22.201,2016-10-31 16:40:13.697,FALSE
329,keystoneweb.mpark.net.,50.76.22.201,2016-10-31 16:40:46.255,FALSE
329,keystoneweb.mpark.net.,50.76.22.201,2016-10-31 16:42:08.904,FALSE
329,keystoneweb.mpark.net.,50.76.22.201,2016-10-31 16:42:09.023,FALSE
5446,mail14.ess.barracuda.com.,64.235.154.104,2016-10-31 14:31:03.693,FALSE
5446,mail14.ess.barracuda.com.,66.249.80.4,2016-10-31 15:45:40.187,FALSE
5446,mail14.ess.barracuda.com.,50.206.207.34,2016-10-31 15:45:57.094,FALSE
5446,mail14.ess.barracuda.com.,50.206.207.34,2016-10-31 15:45:57.094,FALSE
5446,mail14.ess.barracuda.com.,66.249.80.8,2016-10-31 16:42:11.915,FALSE
525,,2600:1000:b123:2a29:0:5b:1269:6301,2016-10-31 16:42:13.213,FALSE
9723,spvy-bb-dhcpatriot-ws-434.dsl.wwt.net.,216.222.175.181,2016-10-31 16:42:15.726,FALSE
9723,spvy-bb-dhcpatriot-ws-434.dsl.wwt.net.,216.222.175.181,2016-10-31 16:42:15.807,FALSE
718,google-proxy-66-249-80-6.google.com.,66.249.80.6,2016-10-31 16:42:27.762,TRUE
718,google-proxy-66-249-80-6.google.com.,66.102.6.76,2016-11-01 02:23:02.751,TRUE
3003,grr2-adsl091-dhcp230.wmisdsl.com.,204.232.91.230,2016-10-31 16:42:31.051,FALSE
5770,174-124-176-193.dyn.centurytel.net.,174.124.176.193,2016-10-31 16:42:34.018,FALSE
6833,74.161.223.166.in-addr.arpa.,166.223.161.74,2016-10-31 16:37:08.950,FALSE
6833,74.161.223.166.in-addr.arpa.,166.223.161.74,2016-10-31 16:37:09.885,FALSE
6833,74.161.223.166.in-addr.arpa.,166.223.161.74,2016-10-31 16:42:41.034,FALSE
1643,google-proxy-66-249-80-6.google.com.,66.249.80.6,2016-10-31 16:43:38.074,TRUE
2250,sharondsl-p4-121.solarus.net.,66.208.75.121,2016-10-31 16:43:45.683,FALSE
2078,96-33-243-161.static.kgpt.tn.charter.com.,96.33.243.161,2016-10-31 16:44:14.419,FALSE
2960,h96-60-161-11.abdlwi.dsl.dynamic.tds.net.,96.60.161.11,2016-10-31 16:44:17.676,FALSE
7279,165-234-249-3.state.nd.us.,165.234.249.3,2016-10-31 16:44:25.923,FALSE
